kP,kI,kD
1e-05,1e-05,0.0001
Target,Altitude,Time,P,I,D,Thrott,Thrott_G
1000,823.136,223.98,181.228,20286.7,0.809488,0.350286,0.145526
1000,828.713,224.08,175.759,19683.3,0.784709,0.34402,0.145351
1000,834.42,224.18,170.156,19064.3,0.759354,0.337599,0.145179
1000,840.254,224.28,163.261,18299.9,0.728258,0.329713,0.145009
1000,846.21,224.38,158.564,17781.4,0.706991,0.324311,0.144841
1000,852.283,224.48,152.584,17118.4,0.680026,0.317454,0.144676
1000,858.468,224.58,146.489,16441.9,0.65257,0.310463,0.144513
1000,864.761,224.68,140.282,15752.2,0.624641,0.303341,0.144353
1000,871.157,224.78,133.968,15050,0.596261,0.296095,0.144196
1000,878.961,224.88,127.552,14335.6,0.567453,0.28873,0.144042
1000,884.238,224.98,121.039,13609.6,0.538239,0.281251,0.14389
1000,890.912,225.08,114.434,12872.7,0.508642,0.273664,0.143742
1000,899.03,225.18,107.743,12125.4,0.478687,0.265975,0.143596
1000,905.879,225.28,100.97,11368.2,0.448396,0.258191,0.143454
1000,912.799,225.38,94.1207,10601.8,0.417794,0.250316,0.143315
1000,918.383,225.48,87.2008,9826.66,0.386906,0.242356,0.143179
1000,925.416,225.58,80.2154,9043.48,0.355754,0.234319,0.143046
1000,932.506,225.68,73.1701,8252.86,0.324364,0.22621,0.142917
1000,941.078,225.78,66.0704,7455.38,0.292761,0.218035,0.142791
1000,946.828,225.88,58.9218,6651.68,0.26097,0.209801,0.142669
1000,954.051,225.98,51.7301,5842.4,0.229016,0.201514,0.14255
1000,961.306,226.08,44.5009,5028.15,0.196924,0.193181,0.142435
1000,968.588,226.18,37.2399,4209.59,0.16472,0.184808,0.142323
1000,975.892,226.28,29.9527,3387.35,0.132429,0.176401,0.142215
1000,983.212,226.38,22.645,2562.06,0.100075,0.167968,0.142111
1000,992.009,226.5,13.857,1568.61,0.0612059,0.157821,0.14199
1000,999.343,226.6,6.52471,738.923,0.0288066,0.149351,0.141894
1000,1008.14,226.7,-0.810071,-91.781,-0.00357489,0.140875,0.141801
1000,1014,226.8,-8.14121,-922.806,-0.0359118,0.132399,0.141712
1000,1022.77,226.9,-16.9255,-1919.35,-0.0746274,0.122257,0.141627
1000,1028.6,227,-22.7691,-2583.16,-0.100349,0.115477,0.141546
1000,1037.31,227.1,-30.0541,-3411.15,-0.132397,0.107044,0.141469
1000,1044.54,227.2,-37.3116,-4236.73,-0.164296,0.0986389,0.141396
1000,1050.29,227.3,-44.5364,-5059.33,-0.196023,0.0902679,0.141326
1000,1057.44,227.4,-51.723,-5878.32,-0.227554,0.0819371,0.14126
1000,1064.55,227.5,-58.866,-6693.06,-0.258865,0.0736531,0.141198
1000,1071.6,227.6,-65.9596,-7502.91,-0.289932,0.0654225,0.14114
1000,1079.98,227.7,-72.9985,-8307.23,-0.320731,0.0572515,0.141086
1000,1085.51,227.8,-79.9771,-9105.39,-0.351239,0.0491465,0.141035
1000,1092.37,227.9,-86.8901,-9896.78,-0.381431,0.0411138,0.140989
1000,1099.15,228,-93.7319,-10680.8,-0.411285,0.0331597,0.140946
1000,1105.85,228.1,-100.497,-11456.7,-0.440778,0.0252905,0.140907
1000,1112.47,228.2,-107.181,-12224,-0.469886,0.0175125,0.140871
1000,1118.99,228.3,-113.778,-12982,-0.498587,0.00983163,0.14084
1000,1125.42,228.4,-120.282,-13730.2,-0.526861,0.00225389,0.140812
1000,1131.74,228.5,-126.69,-14468,-0.554685,-0.00521494,0.140787
1000,1137.96,228.6,-132.996,-15194.7,-0.582037,-0.012569,0.140767
1000,1144.08,228.7,-139.195,-15909.9,-0.6089,-0.0198048,0.140747
1000,1150.08,228.8,-145.286,-16613.4,-0.635267,-0.0269216,0.140729
1000,1155.98,228.9,-152.452,-17440.5,-0.66631,-0.0352854,0.140711
1000,1161.77,229,-157.143,-17985,-0.686514,-0.0407975,0.140693
1000,1167.45,229.1,-162.91,-18653.2,-0.711398,-0.0475572,0.140675
1000,1173.02,229.2,-168.57,-19309.7,-0.735794,-0.0541985,0.140658
1000,1178.49,229.3,-174.124,-19954.6,-0.759702,-0.0607217,0.140641
1000,1183.85,229.4,-179.571,-20587.8,-0.783126,-0.0671269,0.140625
1000,1189.11,229.5,-184.912,-21209.4,-0.806066,-0.0734145,0.140609
1000,1194.26,229.6,-190.147,-21819.3,-0.828526,-0.0795847,0.140593
1000,1199.31,229.7,-195.277,-22417.8,-0.850508,-0.0856379,0.140578
1000,1204.25,229.8,-200.302,-23004.6,-0.872014,-0.0915741,0.140563
1000,1209.08,229.9,-205.222,-23580,-0.893046,-0.0973937,0.140548
1000,1213.82,230,-210.038,-24143.9,-0.913605,-0.103097,0.140533
1000,1218.44,230.1,-214.75,-24696.2,-0.933694,-0.108684,0.140519
1000,1222.97,230.2,-219.358,-25237.1,-0.953314,-0.114154,0.140506
1000,1227.39,230.3,-223.862,-25766.5,-0.972468,-0.119509,0.140492
1000,1231.71,230.4,-228.263,-26284.5,-0.991157,-0.124748,0.140479
1000,1235.93,230.5,-232.562,-26791.1,-1.00938,-0.129871,0.140466
1000,1240.04,230.6,-236.757,-27286.3,-1.02715,-0.134879,0.140454
1000,1244.05,230.7,-240.851,-27770.1,-1.04445,-0.139772,0.140442
1000,1247.96,230.8,-244.842,-28242.5,-1.0613,-0.14455,0.14043
1000,1251.77,230.9,-248.731,-28703.5,-1.07769,-0.149212,0.140418
1000,1255.48,231,-253.264,-29239.3,-1.09685,-0.154628,0.140407
1000,1259.08,231.1,-256.204,-29591.6,-1.10911,-0.158193,0.140396
1000,1262.58,231.2,-259.789,-30018.6,-1.12414,-0.162511,0.140386
1000,1265.99,231.3,-263.273,-30434.4,-1.13872,-0.166715,0.140376
1000,1269.29,231.4,-266.656,-30838.8,-1.15286,-0.170804,0.140366
1000,1272.49,231.5,-269.939,-31231.9,-1.16655,-0.174779,0.140356
1000,1276.2,231.6,-273.121,-31613.7,-1.17979,-0.17864,0.140347
1000,1278.6,231.7,-276.203,-31984.3,-1.19259,-0.182387,0.140338
1000,1281.5,231.8,-279.185,-32343.6,-1.20494,-0.186019,0.140329
1000,1284.3,231.9,-282.067,-32691.6,-1.21686,-0.189538,0.14032
1000,1287,232,-285.395,-33091.5,-1.23068,-0.19358,0.140312
1000,1289.61,232.1,-287.533,-33353.9,-1.23937,-0.196233,0.140304
1000,1292.11,232.2,-290.117,-33668.1,-1.24997,-0.19941,0.140297
1000,1294.52,232.3,-292.602,-33971.1,-1.26013,-0.202473,0.14029
1000,1296.83,232.4,-294.988,-34262.9,-1.26986,-0.205423,0.140283
1000,1299.03,232.5,-297.275,-34543.4,-1.27915,-0.208258,0.140276
1000,1301.14,232.6,-299.463,-34812.6,-1.28801,-0.21098,0.14027
1000,1303.15,232.7,-301.553,-35070.6,-1.29645,-0.213588,0.140264
1000,1305.07,232.8,-303.544,-35317.4,-1.30445,-0.216082,0.140258
1000,1306.88,232.9,-305.437,-35552.9,-1.31202,-0.218462,0.140252
1000,1308.6,233,-307.232,-35777.2,-1.31916,-0.220729,0.140247
1000,1310.53,233.1,-308.929,-35990.2,-1.32587,-0.222882,0.140242
1000,1311.74,233.2,-310.527,-36192,-1.33216,-0.22492,0.140238
1000,1313.16,233.3,-312.028,-36382.5,-1.33803,-0.226845,0.140233
1000,1314.48,233.4,-313.431,-36561.7,-1.34347,-0.228656,0.140229
1000,1315.71,233.5,-314.736,-36729.7,-1.34848,-0.230354,0.140226
